epoch,accuracy,loss,val_accuracy,val_loss
0,0.48207005858421326,2.115403175354004,0.5579520463943481,1.7567830085754395
1,0.5724633932113647,1.6262341737747192,0.5830065608024597,1.596803069114685
2,0.6001707315444946,1.4331132173538208,0.5760348439216614,1.5805152654647827
3,0.6290624737739563,1.2717150449752808,0.5636165738105774,1.6070404052734375
